61689,3,1,286,7,26,2,0,33,26,280,2,376,690,3,1,154,6,0,0,7,17,19,28,4,12,8,1,3,2,2,95,8,0,898,0,106,1,13,345,4,0,14,10,4,4,1,2,3,66,8,5,2,11,8,192,2,409,22,9,2,21,0,8,2,0,10,115,0,1,3,2,3,9,0,0,0,16,29,4,822,156,34,603,17,2,23,7,54,2,116,0,32,0,1,0,3,1
61697,4,0,10,2,19,4,0,1,45,73,0,64,0,0,0,12,3,0,719,0,0,0,0,0,0,12,10,1,0,0,0,6,0,2,0,4,424,4,0,2,0,30,1,0,1,0,2,0,0,0,2,1,0,5,0,0,1,24,2,0,8,0,6,0,0,6,102,0,0,0,1,0,6,0,0,0,3,11,40,3,37,19,0,4,0,0,1,81,0,8,0,0,4,6,0,2,1
61700,0,0,0,0,15,2,0,10,7,109,0,98,0,0,0,24,152,2,0,0,4,0,6,0,0,1,2,43,33,0,1,0,0,0,0,10,61,15,1,6,4,39,2,0,1,3,2,2,1,0,0,0,0,3,30,1,1,13,9,1,13,0,0,0,10,175,1,1,0,1086,9,0,9,0,1,20,38,0,2,8,84,6,4,0,1,0,72,53,6,2,0,2,0,1484,0,3,73
61719,7,0,0,3,18,6,3,0,35,186,0,187,0,0,0,22,39,0,0,27,29,2,24,0,238,3,0,1417,10,0,135,44,0,3,0,17,5,4,4,4,6,16,13,0,316,2,3,1,16,1,0,6,0,7,237,0,6,33,25,0,24,0,4,0,1,155,27,0,0,0,102,0,9,0,0,1,5,0,7,12,116,29,4,10,77,2,1,30,0,3,0,0,1,5,0,5,2
61727,84,40,1400,27,399,41,1,14,382,2958,5,3843,107,10,5,404,49,16,6,19,104,236,17,33,10,20,14,16,5,21,1517,71,20,1731,14,220,20,157,48555,192,39,284,74,22,16,24,100,97,34,126,60,34,14,166,1554,17,2799,525,142,103,269,76,241,15,13,14,28,19,206,261,18,1949,713,0,6,352,10,279,60,606,1966,193,2133,152,199,23,11,345,17,333,2,54,14,27,51,51,253
61735,4,0,26,7,18,5,0,0,19,88,0,118,0,1104,0,26,1,0,0,23,116,0,3,91,47,2,32,0,0,1,22,98,7,1,15,546,1,24,0,5,3,10,14,11,3,7,3,2,0,7,0,2,0,21,1,1,29,68,10,3,3,0,4,0,3,130,3,3,11,4,1,30,5,0,0,0,1294,0,1,89,84,12,4,0,4,0,0,63,0,2,0,65,0,0,0,4,0
61743,16,1,273,6,24,3,0,14,10,354,5,323,1065,0,0,47,0,0,180,18,63,13,16,0,13,6,0,8,1,25,125,23,0,786,0,192,2,13,7,135,2,59,6,9,87,1,10,3,4,175,14,10,3,31,86,1,1502,12,12,0,14,0,21,3,1,1,122,1,0,0,0,4,2,0,0,1,12,1,4,168,39,23,146,7,6,2,1,31,2,4,0,3,2,1,0,3,2
61751,24,6,199,75,180,24,0,1793,19,2028,11,1169,3828,0,1,261,29,3,23,31,32,166,97,11,21,11,1,206,3,21,306,17,7,1994,3,332,2,32,455,16,12,60,24,6,5,9,13,16,86,359,34,30,16,81,287,10,835,107,77,2,125,0,43,2,0,6,87,0,2,10,2,2,53,0,0,2,27,2,12,229,564,51,757,143,8,25,111,69,0,169,11,28,1,11,4,14,1
61760,7,0,15,0,3,2,0,0,1,59,0,62,0,535,0,1,19,3,0,26,5,0,1,13,282,0,25,0,0,5,7,56,0,0,7,1,1,0,0,2,0,2,0,8,3,0,0,0,0,8,0,0,1,7,0,0,4,7,2,10,6,0,0,0,0,3,11,0,1,0,0,104,7,0,0,1,15,53,5,15,37,0,84,0,0,0,0,187,0,1,0,1,1,1,0,1,0
61778,204,23,417,95,597,81,13,833,112,5034,203,2256,4,1,3,285,122,4,805,9,68,2572,4,15,115,33,16,0,5,6,25,53,51,22,5,468,452,70,195,187,907,259,14,138,549,25,123,126,244,7,120,170,55,254,53,10,64,25,233,85,569,795,95,60,20,71,35,18,483,34,5,223,166,168,72,48,546,7423,19,183,600,172,54,48,98,188,332,188,21,61,13,29,898,20,16,19,3
61786,0,0,11,0,3,0,0,0,29,27,0,34,0,0,0,5,1,0,0,1,2,0,2,0,0,0,1,119,0,0,1,1,0,0,0,80,21,10,1,0,0,2,1,0,0,0,0,0,5,0,0,2,0,3,27,0,0,2,1,0,107,0,0,0,11,1,6,0,56,0,416,1,0,0,0,5,12,0,0,13,18,1,0,0,2,0,61,1,1,0,0,0,0,185,1,3,56
61794,96,8,487,263,385,84,2,43,548,2278,2093,2029,5,5,3,256,126,85,4,274,127,21,108,121,449,13,1,998,25,5,347,1469,58,25,7,206,2198,113,331,158,48,560,228,833,167,259,43,50,6,5,116,48,3,304,843,17,78,100,299,40,152,18,191,11,9,147,190,5,31,70,214,1206,145,233,4,8,691,2,1829,55,1079,206,48,24,351,4,9,137,4,45,9,50,4,21,28,22,31
61808,0,0,11,0,6,0,0,12,39,45,0,156,0,45,0,102,0,1,0,1,3,0,0,0,109,0,0,0,0,2,20,7,10,0,214,3,0,4,4,1,183,6,0,0,1,1,4,0,4,15,0,2,0,2,14,1,1,0,0,0,5,0,3,0,0,18,13,0,0,0,4,1,5,3,0,0,212,0,2,9,34,9,1,2,26,0,1,6,0,0,0,0,0,0,0,1,5
61816,327,18,362,279,854,232,10,13820,31,7334,51,3429,114,6,6,368,4692,434,170,103,139,362,26,43,34,168,242,19,10,15,714,62,63,4827,16,409,406,86,1,176,56,517,70,150,22,142,289,300,5,0,396,694,1,565,245,28,383,702,240,4,531,69,413,282,22,28,72,33,139,70,2,23,397,13,110,103,58,166,75,120,963,177,97,222,11,71,276,1534,18,110,31,102,20,35,37,57,15
61824,0,0,18,0,0,0,0,1,1,11,0,28,0,46,0,3,0,0,0,0,18,2,0,1,51,0,0,0,0,0,6,7,387,0,80,3,0,2,0,0,0,3,0,372,1,5,0,1,0,3,0,0,25,1,1,1,1,5,0,3,0,0,4,0,0,0,1,0,7,0,0,0,0,0,0,0,348,18,0,0,8,8,0,0,9,0,0,1,0,0,0,0,0,0,0,1,1
61832,25,2,281,7,59,13,0,0,390,305,3,326,0,40,1,83,1,1,6,14,81,0,33,9,176,1,0,0,3,0,92,5,40,6,861,18,3,41,14,11,1,37,13,93,91,11,1,7,47,121,4,1,4,33,83,31,8,26,42,2,10,0,12,1,25,89,13,2,17,13,2,1,39,1,0,0,493,2,4,13,195,8,3,1,86,1,4,603,1,2,0,0,0,2,2,7,0
61840,3,0,34,1,11,2,0,0,37,93,0,86,0,0,0,14,33,137,0,1,4,0,7,0,3,0,2,163,12,0,4,2,0,61,0,1,20,7,0,1,0,6,1,0,0,1,0,2,0,0,0,0,0,0,74,1,5,0,2,0,106,0,5,0,2,4,3,0,11,16,8,0,5,0,2,8,0,0,0,5,22,12,3,0,12,0,3,589,0,0,0,0,0,863,1,1,58
61859,5,1,0,2,10,2,0,6,43,74,0,65,0,0,0,9,17,137,0,1,765,0,0,1,71,0,0,157,17,0,38,7,6,0,2,0,2,3,240,2,1,12,1,0,9,5,0,4,2,0,0,1,0,5,27,11,8,0,2,0,5,13,1,0,0,5,1,0,17,6,1,0,0,0,0,0,95,0,0,2,74,0,0,0,0,0,7,41,0,6,0,0,2,3,2,0,0
61867,0,0,4,0,11,0,1,0,2,41,0,22,0,308,0,1,55,0,0,8,8,0,0,3,8,0,3,0,0,0,18,28,10,0,7,108,0,0,2,0,0,1,0,5,14,2,0,0,0,2,1,1,0,1,16,0,21,8,0,0,0,0,1,0,0,0,0,0,8,3,0,137,4,0,0,0,285,240,0,5,5,3,7,0,7,0,0,72,0,1,0,0,0,0,2,4,0
61875,8,4,13,5,57,30,0,249,68,573,10,384,1,4,0,68,11,2,0,9,45,2,48,2,207,1,0,5,2,0,6,2,16,2,3,7,1,7,30,22,65,82,9,1,185,3,3,21,1,3,4,1,22,34,46,157,1,4,6,0,24,6,11,0,0,6,7,0,5,110,1,104,17,2,50,0,40,649,4,104,246,8,19,1,11,39,1,124,1,12,1,2,1,62,3,7,2
61883,1,0,29,0,2,0,0,0,6,10,0,22,0,2,0,4,0,2,0,1,3,0,0,0,18,0,0,0,0,0,5,3,6,0,177,2,0,1,1,1,1,65,0,0,365,1,0,0,25,200,0,0,0,3,18,0,1,0,0,1,0,0,1,0,0,0,4,0,2,0,7,0,0,1,0,0,15,0,1,0,9,0,1,0,12,0,0,0,0,0,0,0,0,0,0,2,0
61891,171,5,264,57,1211,75,11,7,89,2263,14,1854,7,2,5,231,68,48,24,181,1106,71,18,21,37,35,2,3048,54,2,615,1356,40,12,1,317,389,64,234,225,686,877,84,47,93,28,49,338,4,16,59,116,134,219,582,22,75,62,123,0,417,74,178,0,229,128,499,8,17,7,388,8,75,11,0,15,68,91,5,67,686,45,702,36,111,4,185,942,1,85,2,67,31,47,125,35,8
61905,110,1,2,13,96,21,0,7,2,615,286,261,0,1,0,56,4,3,10,0,15,0,0,4,242,2,0,1,3,3,0,5,2,0,0,630,584,16,0,49,10,49,4,4,0,12,28,7,0,49,17,17,2,23,3,4,24,14,17,147,61,0,11,34,9,3,4,2,8,2,0,567,101,1,1,27,10,79,27,37,88,64,3,11,0,6,165,43,8,7,3,11,42,1,888,3,6
61913,15,6,71,9,54,8,12,0,123,293,0,223,0,104,1,91,3,2,0,3,29,5,0,1,11,16,0,859,0,55,105,272,709,0,1002,36,4,4,5,9,3,31,8,5,617,4,8,6,0,0,4,4,1,20,50,1,7,36,17,73,65,0,41,0,0,5,31,0,3,1,0,1,15,55,3,1,756,2,2,15,104,53,3,12,52,18,0,193,2,6,0,3,1,10,2,5,1
61921,0,0,4,3,7,0,0,1,212,28,0,34,0,11,0,19,0,4,0,0,1,0,0,0,382,1,0,0,0,1,11,21,98,0,82,0,0,0,0,1,4,2,0,0,14,0,1,0,0,0,0,0,5,2,19,0,1,5,3,1,3,0,1,0,0,3,28,0,2,3,0,0,0,0,0,0,355,0,0,3,22,2,0,0,9,0,2,66,0,0,0,0,0,8,0,1,0
61930,3,0,0,0,13,7,0,0,18,16,0,28,0,0,0,5,1,1,0,2,5,1,0,0,0,0,0,304,8,0,13,0,0,0,0,2,0,1,4,1,0,57,0,0,4,0,1,1,1,0,0,6,0,2,3,1,3,1,2,0,3,1,2,0,0,0,10,2,0,2,0,0,3,0,0,0,95,0,0,2,7,1,0,0,1,0,0,20,0,36,0,0,0,0,0,0,1
61948,5,0,4,0,13,0,0,0,109,31,3,20,0,0,0,9,0,0,0,15,3,0,2,0,0,0,0,1,3,0,2,1,0,0,0,2,668,3,1,1,0,2,0,0,0,0,0,0,122,0,0,0,0,0,12,0,2,4,2,0,0,0,0,2,0,0,45,0,478,88,2,1,0,1,0,2,0,0,0,0,25,1,6,0,1,0,0,23,0,1,0,1,0,10,1,5,3
61956,2,0,8,3,21,4,1,4,204,76,0,69,0,19,0,28,0,4,0,1,8,0,1,0,7,1,0,4,0,1,66,23,347,1,194,7,12,2,0,1,1,9,4,1,0,1,3,1,0,5,0,0,0,8,35,0,1,13,22,1,10,0,3,0,0,23,5,0,1,5,0,0,11,0,0,0,2995,0,1,91,58,11,0,17,1,4,0,76,0,0,0,0,1,2,0,2,1
61964,0,0,20,0,10,0,0,27,3,16,0,46,0,0,0,32,0,0,1,0,12,2,0,0,31,0,0,0,0,0,0,1,0,101,79,73,1,0,2,0,1,7,0,0,6,23,0,0,4,16,0,0,3,0,1,0,3,0,1,14,0,0,0,0,0,0,0,0,0,0,16,0,4,0,0,0,183,0,0,1,11,0,0,24,13,3,1,8,138,0,0,0,0,0,0,1,1
61972,24,0,19,6,110,4,3,0,112,203,0,144,15,0,3,11,4,2,214,14,6,0,0,10,1,174,240,0,2,3,0,22,16,1,0,10,814,16,0,0,2,53,1,4,0,31,0,3,2,0,8,0,0,15,24,1,14,38,4,1,2,4,10,0,0,15,5,2,6,0,3,0,4,0,0,0,7,1,166,5,97,43,90,41,25,0,0,814,2,5,0,9,35,449,1,6,0
61980,0,0,20,0,11,1,0,4,77,115,0,131,0,0,0,78,2,2,1,1,0,1,12,2,0,1,3,138,166,0,86,16,0,1,0,18,39,56,19,1,5,5,0,0,0,4,2,0,4,2,0,0,0,4,232,0,1,5,5,0,110,1,1,16,0,0,6,1,6,3,27,19,10,1,7,28,11,0,0,0,33,3,11,5,14,0,467,18,1,3,0,4,0,1341,0,6,4
61999,0,2,5,3,22,89,8,8,8,75,0,107,0,0,0,91,1,0,0,0,7,1,0,0,81,1,1,0,0,0,3,17,19,0,12,3,0,14,425,4,6,6,7,3,6,4,7,3,0,0,2,2,2,5,74,1,3,0,6,0,5,0,5,0,0,44,453,0,3,2,0,15,10,1,2,1,744,2,4,31,134,4,0,5,132,0,6,216,3,1,95,1,0,213,0,1,0
62006,13,0,0,2,54,19,0,12,8,220,22,115,0,0,0,33,7,2,2,56,31,26,0,3,1,0,0,1,11,0,13,21,0,1,0,131,1928,7,3,11,5,25,0,2,4,18,10,15,0,1,2,2,2,16,11,4,5,1,12,175,9,126,9,6,6,9,46,1,0,4,39,7,13,2,0,3,36,18,2,67,39,6,1,1,4,3,5,21,3,6,13,2,4,5,5,2,753
62014,0,1,10,2,11,131,0,0,0,75,0,74,0,0,0,6,1,13,0,9,3,1,1,1,7,0,0,145,17,0,0,17,0,5,0,25,210,1,0,3,1,11,0,0,7,0,0,1,0,1,0,1,0,3,0,3,1,77,7,0,3,0,2,0,0,2,4,2,0,2,113,0,0,2,0,2,21,3,0,14,19,5,47,0,12,0,148,3,0,2,0,0,3,40,0,2,0
62022,0,0,12,0,7,0,0,0,119,26,0,54,0,0,1,25,0,0,0,1,1,0,0,0,220,0,0,0,0,0,10,2,6,5,7,0,0,5,0,0,0,1,2,0,15,0,0,0,2,209,0,1,1,1,13,0,1,2,1,0,1,0,3,0,0,2,118,4,1,0,0,0,0,0,0,0,205,0,1,1,14,5,5,0,15,5,2,34,0,7,0,0,0,2,0,1,0
62030,22,10,11,29,123,123,0,16,106,460,0,474,10,1,2,69,77,27,1,109,29,14,82,1748,403,9,3,126,72,38,161,142,20,11,4,114,5,8,76,41,3,39,139,11,3892,7,16,19,37,2,18,60,1,58,19,4,39,63,63,0,21,1,74,6,1,263,14,4,5,110,4,1,26,2,0,4,299,0,8,596,234,141,17,3,2,5,1,85,12,15,0,21,2,4,3,12,0
62049,2,1,0,2,8,0,1,2,5,41,0,14,2,0,0,3,6,2,0,0,66,39,0,0,34,0,0,481,3,2,2,21,0,0,0,1,39,0,6,8,0,18,0,8,4,0,5,0,0,1,4,0,27,2,0,1,0,0,2,2,0,1,6,0,1,1,254,1,0,0,18,0,5,0,0,0,4,0,0,2,40,0,38,0,0,0,14,177,2,1,1,9,0,17,25,1,1
62057,69,28,15,24,178,388,44,7,100,1410,5,927,15,1,2,83,225,8,0,270,57,8,250,54,75,14,0,2764,79,1,176,22,14,8,5,216,5,13,194,54,191,93,129,9,824,26,19,11,143,1,29,46,2,110,94,9,107,142,280,1,162,0,80,15,2,14,168,0,2,18,0,1,102,7,0,9,934,0,3,792,223,76,21,122,22,66,441,249,7,68,20,4,2,398,2,15,0
62065,1,0,3,2,2,1,0,0,44,10,495,13,0,0,0,14,0,1,1,0,2,6,0,1,0,0,0,4,0,0,2,250,0,0,1,0,0,0,79,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,3,0,17,0,3,0,0,6,136,6,0,0,0,0,0,0,0,0,1,0,0,0,11,1,0,4,95,0,0,16,0,0,0,0,0,105,0,1,0
62073,1,0,1,0,19,0,2,43,5,32,425,40,0,0,0,42,4,0,1,1,3,1,0,0,1,0,0,0,3,0,2,24,0,0,0,2,498,4,8,2,0,15,0,0,6,0,3,0,3,0,1,3,0,1,15,0,0,1,1,0,1,0,13,13,0,2,28,1,1,959,190,1,4,4,2,0,24,95,3,7,84,6,0,0,0,0,0,41,0,1,0,5,1,7,1,3,825
62081,0,0,2,3,6,0,0,103,129,74,30,98,1,0,0,40,0,0,2,0,3,18,2,1,23,0,0,8,4,5,11,6,21,0,232,1,0,2,5,0,25,28,0,0,1,14,0,0,1,3,0,0,83,0,75,2,9,0,3,0,3,0,3,0,0,4,31,0,5,1,0,0,0,1,73,0,27,0,3,5,77,12,0,0,8,6,0,28,3,0,0,0,1,0,0,1,0
62090,81,20,324,122,327,66,14,50,899,1672,2,2272,7,17,27,116,20,154,10,112,1389,147,56,49,23,30,50,70,1,680,1000,1303,1114,22,110,2614,19,47,11,119,23,919,176,21,656,38,43,38,6,18,51,35,1,177,251,6,265,396,386,18,284,3,211,0,8,148,582,7,258,48,7,124,88,12,1,9,2180,96,184,572,1144,99,51,747,54,78,9,865,57,78,0,289,11,17,5,32,2
62103,7,0,31,1,19,3,0,0,17,100,0,114,0,0,0,10,0,0,23,0,3,4,0,1,0,25,55,1,0,0,0,14,0,2,0,112,173,7,3,9,0,63,0,5,0,3,1,4,1,12,0,2,1,5,16,1,7,27,7,0,2,0,3,0,0,3,1,0,1,1,0,0,5,0,0,0,7,83,2,12,20,31,0,8,25,0,0,103,38,3,0,0,23,490,0,0,2
62111,20,5,125,0,32,14,105,3,54,458,1,575,50,15,0,106,9,0,0,9,1952,26,10,3,0,63,23,0,0,181,148,13,0,1,0,40,4,19,2,0,3,50,51,2,278,3,36,6,0,27,0,87,54,18,161,0,4,6,29,3,186,0,16,0,3,238,9,0,3,27,1,0,91,7,0,24,2,2,5,2808,241,26,4,3,24,34,0,3,0,7,0,2,3,62,0,276,4
62120,2,0,4,0,2,0,0,0,1,12,2,28,0,0,0,3,0,0,0,6,136,0,0,4,1,0,0,0,0,0,0,3,0,5,2,1,5,0,1,18,0,7,0,0,0,0,0,0,0,347,0,0,2,0,0,0,2,106,0,0,7,0,0,0,0,2,2,9,0,0,0,8,2,0,0,0,6,13,9,0,22,0,20,0,55,0,0,2,0,1,0,0,1,0,0,1,0
62138,692,29,501,248,1051,183,56,150,547,10155,120,6868,18,6,6,1087,862,29,11,99,257,93,17,43,227,43,9,50,51,18,1162,79,70,115,20,816,143,674,10,413,153,965,105,326,110,185,211,387,23,157,504,903,34,865,995,361,231,72,868,1530,1165,21,527,39,43,53,51,113,165,191,17,658,733,68,28,83,266,123,554,135,3736,354,27,695,1134,245,391,501,56,566,476,888,1582,81,51386,59,50
62146,4,0,18,0,15,2,0,0,35,131,0,68,1,2,0,39,21,1,0,1,8,0,13,2,4,1,0,1225,1,0,25,32,0,0,1,6,1,1,0,0,0,9,7,0,30,0,0,0,2,1,2,6,1,11,23,1,4,1,4,1,4,0,0,0,0,2,85,0,0,0,1,0,3,0,0,0,4,0,1,1,37,0,4,0,17,1,0,21,0,1,0,3,0,7,0,1,1
62154,10,1,106,0,59,508,0,3,93,543,921,483,0,1,0,59,7,1,153,1,20,50,0,33,11,2,0,90,2,1,148,487,13,7,3,70,254,16,113,12,3,16,4,3,4,2,18,4,1,0,3,14,1,16,182,1,9,33,42,0,58,0,20,1,2,189,201,5,2,0,0,0,34,0,0,0,165,115,119,6,311,58,4,1,1558,0,0,65,0,4,0,6,2,23,3,5,5
62162,5,0,5,0,8,3,0,0,120,88,0,59,0,0,0,129,131,0,0,2,0,14,0,2,1,1,0,230,3,0,3,17,3,1,0,0,342,1,2,2,0,28,3,2,59,13,1,3,0,1,2,2,2,3,2,2,3,7,2,2,0,2,7,1,0,0,87,2,0,0,85,0,1,0,0,1,3,0,0,9,4,4,2,0,1,4,6,5,1,2,16,4,0,14,2,3,0
62170,70,11,15,57,204,55,0,0,141,867,4,1118,114,4,94,88,11,3,1,6,5871,3,311,45,1,51,1,1,4,128,521,26,19,3,1,348,0,44,388,78,110,243,192,8,163,30,10,17,3,6,32,28,8,163,151,0,33,33,51,0,239,104,63,0,57,672,252,0,1,29,5,1,57,7,0,50,8,23,7,7339,494,38,2,1050,47,0,1,98,2,23,0,44,4,16,2,2051,0
62189,1,0,1,0,7,0,3,0,38,15,0,43,6,0,3,7,0,0,0,2,310,0,5,4,176,1,0,0,2,0,8,0,0,0,0,9,0,0,0,0,0,45,9,0,8,0,0,0,0,0,0,3,0,2,0,0,20,2,0,0,4,0,0,0,0,10,18,0,0,0,0,0,1,0,2,3,0,0,0,111,16,0,0,0,1,0,0,0,0,0,0,0,0,4,0,223,0
62197,429,87,111,332,767,1428,39,36,2320,5138,103,5581,20,7,18,393,205,26,48,306,241,308,997,90,89,73,12,1370,684,32,3419,248,271,85,59,479,56,147,1468,212,161,2014,701,47,932,132,97,135,450,18,146,196,13,488,1504,54,2860,178,1094,28,573,10,447,102,15,368,260,21,205,414,35,8,221,148,9,46,242,12,157,179,2179,144,37,200,205,16,19,316,12,762,9,85,52,49,33,183,197
62200,0,0,8,0,3,0,0,2,0,10,0,27,0,14,0,2,1,48,0,0,3,0,0,0,76,0,0,0,0,0,23,0,16,0,373,2,0,0,11,0,3,4,0,4,0,0,0,0,2,2,0,0,16,5,0,7,0,1,0,1,2,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,298,0,0,0,19,0,3,0,1,2,0,2,0,0,0,0,0,0,0,1,2
62219,96,16,137,33,207,40,4,3,128,2619,1,1292,0,46,18,200,8,30,1,172,3294,14,254,19,13,69,2,4,5,228,366,325,27,8,174,4663,876,66,3,54,3,191,184,29,71,56,21,30,0,88,27,94,5,99,65,8,66,105,136,0,316,2,98,1,0,1092,108,3,4,24,2,1,56,1,1,49,1532,12,196,4918,1131,134,13,12,438,10,1,143,4,39,0,74,9,19,9,361,2
62227,3,0,4,0,8,0,0,0,3,11,0,20,0,47,0,8,1,0,0,0,18,0,0,0,33,0,0,0,0,0,1,0,20,0,177,4,0,1,4,0,5,3,0,2,0,2,0,0,0,11,0,0,1,0,0,11,2,0,0,20,10,0,0,0,0,3,36,0,0,2,5,0,0,0,0,0,498,0,0,0,6,0,0,0,0,0,0,52,0,0,0,0,0,0,0,2,7
62235,1,0,4,0,10,5,0,70,28,154,0,127,0,0,0,18,9,0,0,2,2,58,0,0,62,0,0,0,0,0,8,2,10,2,1,5,0,2,1,2,0,4,0,0,2,0,0,0,10,43,2,0,0,3,37,0,0,0,0,0,3,0,1,0,0,25,72,0,23,6,0,0,3,0,0,0,129,13,0,12,78,0,0,0,87,0,0,42,0,1,0,0,0,0,3,2,0
62243,3,2,2,1,4,1,11,0,3,58,0,109,0,5,1,12,2,0,0,0,74,0,0,1,10,4,0,1,0,2,59,14,462,2,272,8,0,1,1,1,2,4,13,1,164,1,0,0,0,1,0,0,0,1,27,0,0,7,5,11,8,0,1,0,0,0,11,0,8,0,1,48,7,0,0,0,385,43,0,0,46,1,0,10,6,28,0,23,0,0,0,4,0,0,1,0,0
62251,17,0,108,24,49,3,0,1,52,130,314,212,0,0,3,86,7,0,1,5,11,25,0,5,434,2,0,801,24,9,7,1,2,0,2,24,11,7,776,11,23,13,23,4,165,10,0,2,0,4,13,5,1,19,166,9,13,21,10,1,155,0,10,1,0,72,26,0,0,13,1,1,6,0,0,3,122,5,3,5,49,5,1,0,80,12,0,32,6,2,9,0,0,13,77,4,1
62260,2,0,0,0,8,4,0,0,67,40,0,60,9,0,0,8,0,3,0,8,583,0,2,4,1,16,0,0,0,9,1,7,0,1,6,5,5,1,0,2,2,8,1,2,2,14,4,0,0,1,0,0,0,0,0,0,2,0,1,8,16,0,0,0,0,16,81,0,0,0,0,0,0,0,0,45,6,0,0,289,16,4,0,0,2,0,0,1,0,0,0,0,0,0,8,6,1
62278,4,4,9,1,54,3,0,7,56,123,16,277,0,10,0,51,3,0,2,13,7,3,0,1,849,0,0,1,0,0,59,10,7,53,6,6,0,8,3,11,3,29,6,4,8,2,5,2,0,0,4,3,5,22,35,0,16,10,12,0,30,0,8,0,1,11,370,2,6,0,0,0,36,0,4,0,247,2,59,58,142,5,0,3,124,1,0,97,15,6,0,0,0,0,2,6,1
62286,1,0,0,0,3,0,14,7,8,14,310,32,0,0,0,9,0,32,1,2,2,5,0,0,1,4,0,0,11,9,5,3,0,0,2,3,0,2,0,0,0,7,0,4,2,5,0,0,0,0,0,1,2,0,0,0,50,2,2,0,125,0,0,0,0,0,54,0,0,2,0,0,3,3,0,0,2,0,0,19,36,1,4,0,3,0,0,23,0,2,0,4,0,0,1,1,0
62294,62,31,384,87,631,175,3,101,2081,3149,190,4082,0,25,1,322,19,12,10,70,100,208,13,30,103,14,6,72,44,7,812,1219,433,2965,451,127,18,47,206,139,28,356,384,28,68,31,48,68,40,14,30,60,27,228,1536,9,1071,85,160,5,353,3,217,0,8,89,200,14,285,11,1,0,185,3,34,6,7132,16,119,92,1945,107,17,29,1887,410,14,1155,612,58,5,37,6,19,15,41,157
62308,0,0,28,51,8,1,0,0,116,225,0,97,0,0,0,28,4,1,0,11,5,16,56,5,41,4,0,7,1,62,24,56,0,90,1,27,4,7,126,2,0,12,7,0,1,2,0,1,0,0,2,0,5,2,11,0,2,4,0,6,29,0,4,0,0,6,471,1,0,0,0,0,8,2,0,1,84,14,3,41,64,14,78,0,0,0,0,6,58,0,0,1,1,206,0,2,0
62316,14,1,41,7,101,19,4,0,6,763,139,486,1,0,0,108,4,0,1077,2,19,788,0,5,2,3,5,3,4,1,3,49,3,2,0,92,22,10,0,25,82,94,11,11,7,14,23,17,1,0,22,11,4,67,122,8,16,7,45,1,170,62,20,24,4,8,2,3,1,15,2,8,33,93,14,4,33,8689,9,7,191,55,5,6,48,42,32,137,6,8,6,4,121,52,4,5,0
62324,7,4,6,3,15,11,0,0,0,77,0,46,0,0,0,11,7,0,3,69,1,0,0,0,1,0,0,20,1,0,23,5,0,182,5,2,33,1,8,0,0,2,8,41,65,1,0,4,0,3,1,0,0,3,1,0,121,6,6,18,8,1,1,0,3,5,10,0,0,0,4,0,0,0,0,10,10,0,0,0,15,4,22,0,8,0,3,92,0,4,0,0,0,0,337,0,1
62332,3,0,62,5,174,9,0,14,87,144,1,327,1,7,0,22,1,23,0,11,22,1,524,104,22,3,0,5,5,297,79,63,0,114,4,54,0,13,36,4,1,20,17,0,138,11,4,4,194,2,3,2,4,17,150,0,4,39,4,123,55,15,7,0,0,7,32,3,1,14,2,1,5,1,0,1,260,6,19,1511,91,2,37,4,0,0,0,17,131,5,0,20,0,41,1,8,1
62340,1,0,14,2,2,4,0,0,152,26,0,77,0,0,0,4,0,0,0,6,7,0,0,11,14,0,0,1,1,0,4,15,0,0,3,8,2,2,0,0,1,2,1,3,36,1,1,0,2,0,0,0,0,2,30,1,0,2,1,0,0,0,0,0,0,0,420,2,0,3,0,0,2,0,0,0,47,0,35,9,22,2,0,1,13,0,0,5,1,1,0,0,0,494,0,4,2
62359,11,0,37,1,68,105,0,1,994,169,1,200,13,2,0,32,5,1,1,17,9,26,24,124,182,0,0,90,11,18,115,18,2,2,3,13,3,1,0,0,0,4,14,6,735,36,0,0,117,0,6,1,0,12,20,1,14,1,26,0,7,0,6,2,0,124,8,0,0,1,0,0,22,0,0,9,475,0,0,27,62,11,5,27,0,1,0,109,2,2,0,3,0,25,0,5,2
62367,0,0,9,0,3,0,0,0,5,15,0,31,0,0,0,10,0,2,0,1,6,0,0,0,233,0,0,0,0,0,0,5,9,0,55,1,1,0,1,0,4,0,0,0,9,0,0,0,0,22,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,10,0,0,110,3,0,15,7,0,0,0,6,0,2,165,0,2,0,0,0,1,0,0,0
62375,7,1,11,2,113,126,1,0,1,132,0,125,0,0,0,14,73,2,0,11,30,25,5,2,11,0,0,1283,7,0,38,35,0,2,0,186,173,9,76,3,0,18,6,6,178,1,6,7,0,0,3,6,2,6,50,137,5,11,7,1,1,300,8,0,2,24,10,0,0,123,46,112,16,3,0,3,4,8,0,0,93,3,0,13,29,0,14,447,7,3,11,2,3,1,2,3,0
